id,text,label,normalized_text,meta_doc_drugs,final_pred
33711025-efd4-4677-bc8a-289e970c8e22,"The viral DNA copy number in whole blood remained positive, however, but was reduced.",0,"The viral DNA copy number in whole blood remained positive, however, but was reduced.",this drug,0
539f1937-a833-4fd3-997f-aa5d06db13ae,Abdominal pain and obstructive symptoms concomitant with weight loss are the common presenting complaints.,0,Abdominal pain and obstructive symptoms concomitant with weight loss are the common presenting complaints.,this drug,0
bc03e361-7eb2-4386-88c6-c8ba4097d377,She was discharged with oral levofloxacin to complete an additional 3 days of treatment as an outpatient.,0,She was discharged with oral levofloxacin to complete an additional 3 days of treatment as an outpatient.,this drug,0
0640dca6-ff7b-4864-9e51-2f3671d11df9,Infections with multi-resistant organisms such as methicillin-resistant Staphylococcus aureus in ventricular assist device recipients are often difficult to treat and present a high mortality rate.,0,Infections with multi-resistant organisms such as methicillin-resistant Staphylococcus aureus in ventricular assist device recipients are often difficult to treat and present a high mortality rate.,this drug,0
24c3a211-f8f0-494d-9e02-5fe9c3a8e6ec,"Although the exact mechanism is unknown, the time course and constellation of symptoms are consistent with a possible inflammatory pathophysiologic condition.",0,"Although the exact mechanism is unknown, the time course and constellation of symptoms are consistent with a possible inflammatory pathophysiologic condition.",this drug,0
ec8480b3-8618-45d7-8c87-8fb5893b1910,"Nonopioid analgesics did not relieve her pain, and she was unable to walk without the aid of a walker.",0,"Nonopioid analgesics did not relieve her pain, and she was unable to walk without the aid of a walker.",this drug,0
70828ec1-1c5a-4d71-88b3-3b0676fe895e,Herpes simplex epithelial keratitis developed in four renal transplant recipients while they were receiving high-dose systemic corticosteroid and immunosuppressive therapy.,0,Herpes simplex epithelial keratitis developed in four renal transplant recipients while they were receiving high-dose systemic corticosteroid and immunosuppressive therapy.,this drug,1
7434a12e-7c2f-4ce2-8cec-9f638cf6b9a5,Painful erosion of psoriatic plaques is a less common sign of methotrexate toxicity that may precede evidence of bone marrow suppression.,1,Painful erosion of psoriatic plaques is a less common sign of methotrexate toxicity that may precede evidence of bone marrow suppression.,this drug,1
01e4391a-45bd-4487-8b7d-790702683691,In one case the central serous chorioretinopathy recurred 3 times during 3 separate courses of treatment.,0,In one case the central serous chorioretinopathy recurred 3 times during 3 separate courses of treatment.,this drug,1
662fb28d-f88f-4f74-8268-cf82bd84b252,Recombinant human granulocyte colony-stimulating factor in combination with continuous infusion of cytosine arabinoside for the treatment of refractory acute myelogenous leukemia.,0,Recombinant human granulocyte colony-stimulating factor in combination with continuous infusion of cytosine arabinoside for the treatment of refractory acute myelogenous leukemia.,this drug,0
41b3ca85-5b35-40b9-a952-48224482c624,"Radiographic studies demonstrated a focal, space-occupying lesion in the spinal canal at the level corresponding to the neurologic deficit, which spontaneously resolved over the next 2-3 h.",0,"Radiographic studies demonstrated a focal, space-occupying lesion in the spinal canal at the level corresponding to the neurologic deficit, which spontaneously resolved over the next 2-3 hours.",this drug,1
46c926ed-cf1c-40aa-b30a-ed67c967c591,He noticed nausea and headache and serum Na fell as low as 118 mEq/l.,0,He noticed nausea and headache and serum sodium fell as low as 118 milliequivalents per liter.,this drug,1
2da3e8be-ac1f-46bb-a234-ecd173f2f5ff,The literature is also reviewed for ARF associated with mannitol infusion in patients who received dialysis and those who did not receive dialysis; and the possible mechanism(s) of mannitol nephrotoxicity are discussed.,1,The literature is also reviewed for acute renal failure associated with mannitol infusion in patients who received dialysis and those who did not receive dialysis; and the possible mechanism(s) of mannitol nephrotoxicity are discussed.,this drug,0
7b0761f5-b4f3-43cc-bd99-99598e64ebd0,"After an uneventful tonsillectomy and extubation, stridor and respiratory distress developed.",0,"After an uneventful tonsillectomy and extubation, stridor and respiratory distress developed.",this drug,0
d7e0daca-b49e-4596-aaab-7e97c0e7f486,"The chimeric anti-CD20 monoclonal antibody, rituximab, is a promising treatment for cutaneous B-cell lymphomas.",0,"The chimeric anti-CD20 monoclonal antibody, rituximab, is a promising treatment for cutaneous B-cell lymphomas.",this drug,0
0a058c86-7ae2-4199-962f-5acede046cd9,"Their past histories were remarkable in that all three had recently undergone chemotherapy for malignancy (2 lymphoma, 1 malignant thymoma).",0,"Their past histories were remarkable in that all three had recently undergone chemotherapy for malignancy (2 lymphoma, 1 malignant thymoma).",this drug,0
1c8be243-daf5-4924-83cf-08f883dd8f1f,Local administration of corticosteroids for rheumatic diseases have had a long history of effective and well-tolerated use.,0,Local administration of corticosteroids for rheumatic diseases has had a long history of effective and well-tolerated use.,this drug,0
0c433f64-37b4-4b1e-a5aa-2a82c87bdfb9,Inflammatory changes were observed in four out of nine patients on HAART and in one out of 19 patients not on HAART.,0,Inflammatory changes were observed in four out of nine patients on antiretroviral therapy and in one out of 19 patients not on antiretroviral therapy.,this drug,1
207b42a6-9bd9-4fcb-b43a-f2f5c975a0ec,"In view of the potential hazards of tissue plasminogen activator, close pediatric ICU monitoring is indicated with the use of high-dose tissue plasminogen activator infusions.",0,"In view of the potential hazards of tissue plasminogen activator, close pediatric ICU monitoring is indicated with the use of high-dose tissue plasminogen activator infusions.",this drug,0
907ac3ab-7567-495f-92e8-fa8fe5294e91,"We report an unusual case of verrucal alopecia occurring on the vertex scalp of a black woman, which was presumed to be secondary to use of a thioglycolate permanent wave preparation.",0,"We report an unusual case of verrucal alopecia occurring on the vertex scalp of a black woman, which was presumed to be secondary to use of a thioglycolate permanent wave preparation.",this drug,1
fe38dddd-34d4-4af2-a0ad-b15d0f1e19e6,One of the etiologic factors of this disorder is prolonged prostaglandin E1 (PGE1) therapy of neonates with congenital cyanotic heart diseases.,0,One of the etiologic factors of this disorder is prolonged prostaglandin E1 (PGE1) therapy of neonates with congenital cyanotic heart diseases.,this drug,1
a61c5e64-50c3-474a-adcc-e8306704b495,Disseminated Trichosporon infection.,0,Disseminated Trichosporon infection.,this drug,1
8fa916f0-1a89-4807-93e0-5e230e7172f7,"In case no. 2, the pathogenic mechanism seemed to be persistent light reaction preceded by systemic photoallergy, as he had taken mequitazine for 6 months, and there were strong positive photopatch test results with immediate erythema reaction, cross-reaction to promethazine, decreased MED to both UVA and UVB, and persistence of the photosensitivity over a 3-year follow-up period after discontinuation of the mequitazine.",1,"In case number 2, the pathogenic mechanism appeared to be a persistent light reaction preceded by systemic photoallergy, as he had taken mequitazine for 6 months, and there were strong positive photopatch test results with immediate erythema reaction, cross-reaction to promethazine, decreased minimal erythema dose to both ultraviolet A and ultraviolet B, and persistence of photosensitivity over a 3-year follow-up period after discontinuation of the mequitazine.",this drug,1
29361e8b-c518-43ea-a634-0936e75882be,"CONCLUSION: We review the literature of reported cases of primary osteogenic sarcomas of the skull to discuss the common clinical presentation, evaluation methods, and recommended treatment plans.",0,"CONCLUSION: We review the literature of reported cases of primary osteosarcoma of the skull to discuss the common clinical presentation, evaluation methods, and recommended treatment plans.",this drug,0
26ec936e-19e1-4e5d-aa10-d78e1aecebce,His clinical course and laboratory studies are discussed.,0,His clinical course and laboratory studies are discussed.,this drug,0
95dd97d0-7d22-45c4-b92c-c236ff1595b2,An internal work-up remained negative.,0,An internal work-up remained negative.,this drug,0
17ffc9d5-b708-41e6-9a99-4decd602a101,"About 30% of patients have an initial remission on steroids alone, but most require some form of cytotoxic chemotherapy.",0,"About 30% of patients have an initial remission on corticosteroids alone, but most require some form of cytotoxic chemotherapy.",this drug,0
e01b0f05-8dd3-4a57-933b-45aaff053f78,"Although transient increases in ectopy after bretylium therapy have been described, presumably due to catecholamine release, the occurrence of life-threatening ventricular arrhythmia leading to cardiac arrest has not previously been emphasized.",1,"Although transient increases in ectopic beats after bretylium therapy have been described, presumably due to catecholamine release, the occurrence of life-threatening ventricular arrhythmia leading to cardiac arrest has not previously been emphasized.",this drug,1
86e80bff-17da-48e8-939a-239fc0229588,"Several hours after the last dose, clinical manifestations recurred and ventilation was required.",0,"Several hours after the last dose, clinical manifestations recurred and ventilation was required.",this drug,1
317d85c1-ebfa-4bc2-afe1-4df26cbf44b1,"The role of antiemetics is invaluable in allowing cancer patients to complete, otherwise possibly intolerable, chemotherapy.",0,"The role of antiemetics is invaluable in allowing cancer patients to complete, otherwise possibly intolerable, chemotherapy.",this drug,0
b0c98fa5-3979-4c63-9090-b89088ab8fdc,Heparin therapy for mistaken cardiac diagnosis in Boerhaave's syndrome.,0,Heparin therapy for mistaken cardiac diagnosis in Boerhaave's syndrome.,this drug,0
5fe46ca9-2ffc-4560-b630-6d5599990c2e,Although urinary incontinence is listed as one side effect of these drugs in their package inserts there is only one report in the literature.,0,"Although urinary incontinence is listed as one side effect of these medications in their package inserts, there is only one report in the literature.",this drug,1
72e48472-e3e8-42e7-ba31-0af652e46911,"A significant number of Asians reside in Australia, and consequently patients with nasopharyngeal carcinoma are an increasing clinical problem.",0,"A significant number of Asians reside in Australia, and consequently patients with nasopharyngeal carcinoma are an increasing clinical problem.",this drug,0
b5502012-d895-4d5e-9b1f-afb8c2a185cc,"Although gabapentin withdrawal has been previously reported and usually consists of anxiety, diaphoresis, and palpitations, this is the first reported patient with generalized seizures and status epilepticus secondary to gabapentin withdrawal.",1,"Although gabapentin withdrawal has been previously reported and usually consists of anxiety, diaphoresis, and palpitations, this is the first reported patient with generalized seizures and status epilepticus secondary to gabapentin withdrawal.",this drug,1
